Instance,Income
113742,316693.60
113743,162589.20
113744,37129.28
113745,40626.08
113746,36369.02
113747,20330.67
113748,127564.50
113749,171504.15
113750,89659.46
113751,51948.98
113752,41713.72
113753,215889.47
113754,237243.88
113755,51466.20
113756,39117.85
113757,107513.60
113758,237384.20
113759,47447.28
113760,17802.48
113761,73729.08
113762,24076.94
113763,82248.03
113764,116905.48
113765,154511.79
113766,91370.51
113767,53648.16
113768,28561.62
113769,20462.60
113770,164034.67
113771,64454.83
113772,78875.77
113773,23017.41
113774,42260.31
113775,30934.78
113776,36796.71
113777,266851.89
113778,189941.63
113779,70899.25
113780,29326.81
113781,191199.81
113782,50067.83
113783,61709.97
113784,41026.44
113785,21766.83
113786,17704.74
113787,372168.51
113788,706220.18
113789,109468.10
113790,127410.07
113791,34657.22
113792,136436.76
113793,54531.83
113794,157624.42
113795,178650.94
113796,30115.97
113797,31538.43
113798,10812.85
113799,70139.97
113800,191331.13
113801,638865.26
113802,34920.33
113803,12172.67
113804,77189.69
113805,147869.31
113806,79214.87
113807,116878.98
113808,274223.59
113809,25308.65
113810,24809.93
113811,137723.04
113812,108765.85
113813,164267.83
113814,27627.27
113815,40081.57
113816,38870.76
113817,47184.28
113818,74608.08
113819,64793.21
113820,46323.96
113821,33495.31
113822,47238.67
113823,181005.59
113824,41187.20
113825,29605.95
113826,289388.51
113827,499964.15
113828,113569.87
113829,73135.36
113830,100449.20
113831,126006.08
113832,5009.07
113833,91109.30
113834,25339.77
113835,77655.93
113836,50151.08
113837,22662.26
113838,99831.36
113839,56309.49
113840,7853.37
113841,18372.71
113842,50472.08
113843,126566.59
113844,213647.02
113845,28095.84
113846,96818.56
113847,167241.31
113848,90763.62
113849,35878.51
113850,45774.47
113851,96069.11
113852,245800.03
113853,242469.27
113854,7871.77
113855,28647.77
113856,5437.63
113857,34440.11
113858,175611.36
113859,157010.24
113860,489210.69
113861,72272.98
113862,24363.68
113863,50171.01
113864,78296.87
113865,542503.37
113866,74946.58
113867,51063.35
113868,19851.20
113869,20913.96
113870,72297.39
113871,108309.64
113872,147521.87
113873,139439.96
113874,370263.34
113875,204157.38
113876,24249.06
113877,59438.75
113878,10688.58
113879,29975.94
113880,65438.86
113881,78408.01
113882,147344.63
113883,35364.13
113884,40439.89
113885,46021.97
113886,37143.75
113887,138032.02
113888,53795.96
113889,435876.93
113890,23569.18
113891,464943.02
113892,135920.63
113893,28575.18
113894,24665.35
113895,207614.70
113896,27829.63
113897,84983.79
113898,211434.49
113899,19000.80
113900,90233.55
113901,46204.23
113902,13339.07
113903,67298.74
113904,71588.56
113905,12694.93
113906,38127.01
113907,21587.83
113908,16040.67
113909,145147.22
113910,89540.04
113911,400404.69
113912,58063.03
113913,35308.33
113914,217593.19
113915,141886.50
113916,261279.65
113917,110749.47
113918,211969.88
113919,11791.46
113920,38732.71
113921,23246.15
113922,63887.25
113923,10969.12
113924,52212.20
113925,197115.39
113926,27419.80
113927,49671.36
113928,310976.58
113929,255788.93
113930,93003.79
113931,302198.86
113932,188437.05
113933,117157.00
113934,140560.18
113935,87949.26
113936,330904.17
113937,102511.40
113938,114777.21
113939,63776.17
113940,81494.29
113941,28434.04
113942,19874.11
113943,48854.41
113944,104576.46
113945,17934.32
113946,22963.53
113947,22072.10
113948,34952.38
113949,97466.40
113950,8908.63
113951,79786.55
113952,31669.72
113953,63096.85
113954,114198.74
113955,6233.37
113956,15364.56
113957,25206.86
113958,61767.59
113959,8932.37
113960,33075.50
113961,28317.31
113962,82372.62
113963,80656.66
113964,54459.06
113965,26964.84
113966,200003.06
113967,6504.59
113968,355127.27
113969,9424.00
113970,48116.86
113971,27597.48
113972,17467.58
113973,105395.17
113974,86395.89
113975,50786.15
113976,33220.80
113977,59301.29
113978,55502.02
113979,118883.19
113980,20079.84
113981,124559.31
113982,44399.15
113983,151267.74
113984,95542.26
113985,40583.52
113986,216764.70
113987,159632.28
113988,1077451.94
113989,38295.18
113990,189470.00
113991,209208.78
113992,74730.50
113993,50659.72
113994,25185.30
113995,228541.36
113996,31483.39
113997,128339.37
113998,408214.49
113999,71333.80
114000,30170.42
114001,19619.58
114002,97194.67
114003,39099.48
114004,14785.39
114005,22853.31
114006,37529.92
114007,241742.72
114008,32258.53
114009,66597.72
114010,42835.18
114011,365032.14
114012,50987.28
114013,41017.92
114014,169965.85
114015,10626.62
114016,44316.96
114017,7864.61
114018,58125.63
114019,58875.91
114020,47248.99
114021,26866.03
114022,44763.00
114023,68119.16
114024,204545.49
114025,95159.42
114026,44222.98
114027,40550.09
114028,51605.38
114029,3469.19
114030,44876.30
114031,45568.54
114032,789275.10
114033,89829.11
114034,57012.22
114035,162081.50
114036,35497.76
114037,41399.50
114038,47188.98
114039,200161.97
114040,11407.46
114041,77127.58
114042,136147.30
114043,198433.88
114044,45889.51
114045,108254.73
114046,117219.33
114047,14678.95
114048,84889.43
114049,19722.22
114050,13639.25
114051,36256.94
114052,110808.42
114053,37548.16
114054,182086.58
114055,106457.03
114056,224716.10
114057,13671.18
114058,26716.08
114059,70728.73
114060,10544.82
114061,27440.38
114062,58595.41
114063,50944.31
114064,16174.73
114065,275195.57
114066,21598.05
114067,171829.00
114068,120939.21
114069,55078.63
114070,148419.77
114071,57516.83
114072,118950.57
114073,42385.49
114074,94394.35
114075,49477.65
114076,81631.80
114077,41383.96
114078,53186.51
114079,75307.71
114080,222997.06
114081,18729.72
114082,120230.97
114083,109924.13
114084,121606.62
114085,96714.25
114086,637539.54
114087,74150.98
114088,122442.36
114089,21549.17
114090,32769.91
114091,164770.62
114092,10223.45
114093,140854.66
114094,38682.65
114095,191259.56
114096,219407.26
114097,4371.84
114098,32280.43
114099,121508.76
114100,145598.10
114101,130725.78
114102,52642.34
114103,49384.03
114104,66729.28
114105,4693.64
114106,64250.24
114107,22304.67
114108,10788.83
114109,135384.01
114110,259032.92
114111,29451.21
114112,39658.80
114113,29870.03
114114,44010.11
114115,159433.47
114116,3971.09
114117,23388.94
114118,54018.87
114119,65242.17
114120,24222.97
114121,53255.34
114122,93857.39
114123,105025.21
114124,41149.08
114125,45748.08
114126,46684.31
114127,41120.45
114128,49655.63
114129,28422.58
114130,278777.95
114131,27787.65
114132,99768.97
114133,45170.19
114134,49299.63
114135,291235.52
114136,10575.64
114137,72839.01
114138,30982.84
114139,110760.92
114140,83384.08
114141,84880.29
114142,32825.18
114143,9534.59
114144,209706.27
114145,41590.97
114146,35190.75
114147,75799.99
114148,164210.77
114149,38110.95
114150,40744.04
114151,283784.43
114152,52980.35
114153,18552.99
114154,146649.77
114155,9078.12
114156,73555.00
114157,36895.24
114158,80701.98
114159,6975.04
114160,178754.20
114161,42089.26
114162,55281.61
114163,75268.07
114164,35405.34
114165,315054.11
114166,36840.06
114167,64740.14
114168,407091.54
114169,120081.00
114170,41241.79
114171,10118.18
114172,38165.71
114173,86369.76
114174,79536.81
114175,538125.83
114176,201928.35
114177,100795.69
114178,20283.21
114179,32709.79
114180,28235.57
114181,53998.00
114182,30317.70
114183,17906.59
114184,34125.76
114185,625169.62
114186,103796.28
114187,377041.55
114188,11396.60
114189,73288.22
114190,93604.54
114191,36275.47
114192,118759.33
114193,106772.58
114194,40573.58
114195,154120.42
114196,14991.74
114197,173125.47
114198,13608.63
114199,25785.95
114200,49620.15
114201,316343.10
114202,129549.20
114203,81193.60
114204,281378.98
114205,57518.61
114206,61540.07
114207,15056.06
114208,52954.59
114209,42204.70
114210,91914.93
114211,440232.92
114212,8213.36
114213,91826.14
114214,47459.93
114215,113016.84
114216,117836.65
114217,397021.73
114218,44584.58
114219,126547.14
114220,91357.34
114221,61585.53
114222,61233.85
114223,17679.56
114224,5302.85
114225,146191.84
114226,44555.85
114227,30942.60
114228,37726.87
114229,7675.38
114230,6353.74
114231,11664.28
114232,25744.54
114233,92683.90
114234,81656.70
114235,166670.66
114236,28188.10
114237,151104.26
114238,34216.88
114239,569356.38
114240,31729.14
114241,42544.09
114242,20627.29
114243,22919.38
114244,327453.61
114245,32150.72
114246,142929.23
114247,62387.73
114248,20398.65
114249,11514.35
114250,22808.57
114251,4656.22
114252,146058.81
114253,53737.87
114254,163606.85
114255,78310.01
114256,63129.12
114257,62549.51
114258,44350.85
114259,100912.77
114260,50657.24
114261,205732.37
114262,73139.63
114263,77602.43
114264,33106.57
114265,100118.80
114266,41284.62
114267,32197.60
114268,262926.46
114269,20622.52
114270,63608.97
114271,63344.59
114272,123511.62
114273,37840.34
114274,22544.88
114275,36916.30
114276,45592.49
114277,55578.04
114278,27279.19
114279,37704.40
114280,33765.75
114281,25450.87
114282,43826.70
114283,8294.01
114284,42188.14
114285,100948.33
114286,23118.77
114287,48892.98
114288,41393.90
114289,59245.72
114290,82623.19
114291,39188.09
114292,49801.38
114293,61060.54
114294,19068.95
114295,16566.91
114296,12214.58
114297,79534.84
114298,55015.56
114299,23234.82
114300,81576.04
114301,29038.17
114302,19252.31
114303,22973.26
114304,79845.48
114305,24053.23
114306,328630.38
114307,11921.91
114308,75372.69
114309,202184.67
114310,144557.71
114311,274736.30
114312,90429.12
114313,36090.59
114314,49942.23
114315,27351.59
114316,93860.37
114317,247742.36
114318,183714.26
114319,58559.42
114320,6575.85
114321,23284.71
114322,70194.23
114323,76333.98
114324,123197.22
114325,30418.65
114326,202109.47
114327,34128.78
114328,131554.98
114329,76481.61
114330,176585.00
114331,144797.01
114332,29851.87
114333,31931.27
114334,28280.15
114335,71569.28
114336,10555.53
114337,14137.16
114338,7573.85
114339,3468.48
114340,56264.17
114341,281089.47
114342,10887.45
114343,55480.78
114344,54228.75
114345,62191.71
114346,131876.03
114347,131351.89
114348,24340.69
114349,10316.48
114350,15635.38
114351,151155.91
114352,26239.65
114353,131359.24
114354,87376.41
114355,369001.30
114356,24582.47
114357,51942.59
114358,53672.59
114359,39909.51
114360,149949.33
114361,166696.19
114362,9720.92
114363,37012.75
114364,203388.85
114365,82944.67
114366,254089.08
114367,36364.30
114368,28940.37
114369,21828.98
114370,47861.21
114371,29514.90
114372,90569.41
114373,263204.76
114374,61330.40
114375,59787.51
114376,76232.74
114377,158094.74
114378,47143.63
114379,25369.76
114380,107416.63
114381,329955.38
114382,250693.13
114383,107941.60
114384,38411.75
114385,10409.10
114386,306219.45
114387,17501.07
114388,103839.45
114389,72063.22
114390,132084.39
114391,12701.76
114392,158703.91
114393,52668.24
114394,537249.38
114395,95457.85
114396,327517.71
114397,43219.63
114398,181610.24
114399,34751.44
114400,20975.03
114401,44612.39
114402,13732.79
114403,228035.46
114404,71174.46
114405,138133.93
114406,138878.31
114407,35487.35
114408,59231.78
114409,39724.68
114410,10275.15
114411,37410.36
114412,60821.46
114413,170391.02
114414,98421.80
114415,14302.23
114416,69517.67
114417,485358.22
114418,42006.43
114419,44088.00
114420,125348.25
114421,249447.25
114422,17004.01
114423,91949.76
114424,154008.94
114425,168325.87
114426,25580.23
114427,854613.57
114428,57616.80
114429,26832.12
114430,42524.65
114431,114148.65
114432,3081.39
114433,12148.16
114434,70744.72
114435,37398.51
114436,32425.06
114437,47302.44
114438,9716.48
114439,30555.74
114440,129390.57
114441,415726.53
114442,107396.07
114443,55778.66
114444,38271.81
114445,58861.70
114446,108404.99
114447,19236.16
114448,18611.08
114449,29677.55
114450,25425.58
114451,296475.95
114452,14187.22
114453,399186.37
114454,8568.93
114455,22378.66
114456,109389.61
114457,23750.99
114458,13399.72
114459,61921.16
114460,133503.27
114461,33605.04
114462,93075.63
114463,19057.89
114464,190169.25
114465,158791.18
114466,72211.75
114467,330672.65
114468,285483.67
114469,784308.54
114470,47042.41
114471,23344.79
114472,61394.46
114473,35792.75
114474,62778.77
114475,49936.87
114476,94535.93
114477,211440.77
114478,73655.15
114479,161928.74
114480,297127.06
114481,149078.53
114482,36152.31
114483,32703.34
114484,35267.81
114485,146178.13
114486,29794.71
114487,74299.12
114488,61122.74
114489,57266.16
114490,29131.72
114491,38478.95
114492,143569.11
114493,386852.50
114494,79799.15
114495,44534.89
114496,17460.43
114497,101838.36
114498,25455.99
114499,47565.42
114500,28383.14
114501,321095.87
114502,14082.74
114503,226206.28
114504,59428.50
114505,48338.59
114506,54803.60
114507,182185.25
114508,51083.83
114509,19239.71
114510,36656.55
114511,129913.25
114512,102345.94
114513,62598.37
114514,127869.83
114515,111351.83
114516,71380.14
114517,52840.51
114518,97894.40
114519,94604.46
114520,74259.41
114521,73321.89
114522,209786.60
114523,67587.34
114524,270113.92
114525,135374.18
114526,12205.37
114527,293590.95
114528,220082.41
114529,17299.14
114530,361374.53
114531,198825.80
114532,35809.53
114533,52161.72
114534,31212.15
114535,8572.16
114536,118230.80
114537,196616.27
114538,6163.60
114539,30346.30
114540,28510.35
114541,125661.67
114542,45597.07
114543,105202.95
114544,116308.29
114545,327126.81
114546,48232.48
114547,85547.00
114548,47835.85
114549,13194.00
114550,141787.53
114551,44698.00
114552,39356.56
114553,35498.87
114554,41389.75
114555,78299.21
114556,39854.10
114557,41887.60
114558,117832.19
114559,22691.99
114560,268428.67
114561,22330.14
114562,22314.44
114563,183970.01
114564,111484.01
114565,58373.61
114566,42967.36
114567,49063.16
114568,32715.38
114569,124222.13
114570,10829.13
114571,50601.92
114572,92178.29
114573,111144.17
114574,60073.86
114575,325949.96
114576,54606.53
114577,99261.06
114578,28520.36
114579,145374.45
114580,511812.92
114581,150977.22
114582,43602.36
114583,57106.64
114584,10350.91
114585,50390.86
114586,32127.56
114587,28834.12
114588,59187.07
114589,129001.71
114590,597226.01
114591,1087377.93
114592,37212.90
114593,45896.94
114594,181773.39
114595,32797.00
114596,152264.13
114597,169015.67
114598,718434.02
114599,453877.94
114600,52152.80
114601,120834.41
114602,23409.72
114603,34519.99
114604,71655.38
114605,379722.55
114606,98853.30
114607,50745.25
114608,46940.30
114609,117424.62
114610,13413.83
114611,12367.62
114612,236249.28
114613,57928.77
114614,28060.39
114615,173627.76
114616,93055.81
114617,121288.02
114618,78949.23
114619,548310.16
114620,121074.16
114621,44949.97
114622,217589.00
114623,35590.80
114624,200710.63
114625,53119.87
114626,30039.62
114627,39923.76
114628,17591.94
114629,55069.28
114630,43801.34
114631,210219.36
114632,242764.40
114633,23390.33
114634,33722.08
114635,47569.63
114636,150985.67
114637,329044.91
114638,523618.27
114639,9191.12
114640,76611.58
114641,9038.27
114642,9111.53
114643,223804.91
114644,51925.17
114645,24491.22
114646,100022.51
114647,195748.36
114648,151026.68
114649,69798.06
114650,33320.10
114651,97647.68
114652,36335.96
114653,41142.01
114654,24450.29
114655,39663.51
114656,38747.62
114657,29087.18
114658,200114.99
114659,76678.66
114660,191430.55
114661,167139.06
114662,116941.51
114663,71182.75
114664,23982.52
114665,36454.78
114666,67977.74
114667,42643.28
114668,29492.12
114669,27907.51
114670,122977.33
114671,106971.92
114672,28218.43
114673,116966.48
114674,233860.22
114675,44801.55
114676,233826.20
114677,21765.23
114678,41234.83
114679,162026.21
114680,48411.37
114681,53918.68
114682,142146.48
114683,129408.00
114684,30355.15
114685,603356.71
114686,38713.65
114687,30753.55
114688,143491.65
114689,162092.73
114690,54200.17
114691,39767.32
114692,31671.13
114693,85179.04
114694,72616.41
114695,456780.10
114696,31215.38
114697,23179.66
114698,8002.94
114699,371273.82
114700,128044.26
114701,48151.17
114702,77538.67
114703,42630.92
114704,119165.07
114705,65237.22
114706,141069.49
114707,118970.53
114708,109746.81
114709,210993.73
114710,155634.47
114711,53010.28
114712,84700.37
114713,9867.60
114714,690113.52
114715,48139.84
114716,22682.28
114717,84666.24
114718,49027.82
114719,5525.06
114720,187205.77
114721,115008.11
114722,29486.38
114723,175831.21
114724,15649.11
114725,158862.73
114726,130154.15
114727,274355.86
114728,22899.16
114729,304204.39
114730,22912.20
114731,41648.10
114732,55156.02
114733,17509.44
114734,21833.56
114735,40936.22
114736,117299.90
114737,183957.21
114738,47882.36
114739,198875.98
114740,228958.78
114741,31105.10
114742,75565.05
114743,26569.29
114744,260121.32
114745,15820.84
114746,213252.80
114747,99702.42
114748,94141.25
114749,158076.95
114750,186148.81
114751,39342.95
114752,77823.68
114753,372891.09
114754,32391.58
114755,63217.76
114756,139795.53
